gram_count,document_count,Average_freq,z_score
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
6,2,3.0,2.257614901684642
6,2,3.0,2.257614901684642
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,3,1.3333333333333333,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,4,1.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
6,4,1.5,2.257614901684642
4,3,1.3333333333333333,1.2537913006604469
4,3,1.3333333333333333,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,3,1.6666666666666667,1.7557031011725444
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,4,1.25,1.7557031011725444
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
5,3,1.6666666666666667,1.7557031011725444
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
7,4,1.75,2.7595267021967396
5,3,1.6666666666666667,1.7557031011725444
3,2,1.5,0.7518795001483494
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
5,3,1.6666666666666667,1.7557031011725444
6,3,2.0,2.257614901684642
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
6,2,3.0,2.257614901684642
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
6,2,3.0,2.257614901684642
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
6,2,3.0,2.257614901684642
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,4,1.25,1.7557031011725444
6,4,1.5,2.257614901684642
4,4,1.0,1.2537913006604469
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
6,2,3.0,2.257614901684642
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
5,3,1.6666666666666667,1.7557031011725444
4,2,2.0,1.2537913006604469
3,3,1.0,0.7518795001483494
7,4,1.75,2.7595267021967396
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,3,1.6666666666666667,1.7557031011725444
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
3,2,1.5,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,4,1.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,3,1.6666666666666667,1.7557031011725444
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
7,2,3.5,2.7595267021967396
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
5,5,1.0,1.7557031011725444
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
6,4,1.5,2.257614901684642
6,4,1.5,2.257614901684642
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,4,1.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,3,1.6666666666666667,1.7557031011725444
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
7,4,1.75,2.7595267021967396
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,4,1.25,1.7557031011725444
5,5,1.0,1.7557031011725444
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
6,4,1.5,2.257614901684642
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
5,3,1.6666666666666667,1.7557031011725444
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,2,1.5,0.7518795001483494
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,3,1.6666666666666667,1.7557031011725444
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,4,1.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,4,1.0,1.2537913006604469
4,4,1.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
1,1,1.0,-0.25194410087584573
1,1,1.0,-0.25194410087584573
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
5,3,1.6666666666666667,1.7557031011725444
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,2,1.5,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
6,2,3.0,2.257614901684642
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
5,2,2.5,1.7557031011725444
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
4,2,2.0,1.2537913006604469
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
3,3,1.0,0.7518795001483494
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
2,2,1.0,0.24996769963625182
